Joints
100
,,nathaniel:Thigh_Shank,,,nathaniel:World_Thigh,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,mm,mm,mm
241,0,47.1834,-62.6223,-63.4761,-82.515,409.783,170.127,100,100,100,-77.4923,-15.9213,138.196,-38.2622,586.28,244.283,100,100,100,-103.413,482.739,199.489,-5.06237,482.94,217.573,-103.413,482.739,199.489,-5.06237,482.94,217.573
242,0,46.8798,-62.5293,-63.3653,-82.0388,408.409,168.82,100,100,100,-77.3715,-16.5102,138.135,-37.4891,584.964,243.37,100,100,100,-102.605,481.519,197.909,-4.22198,481.86,215.817,-102.605,481.519,197.909,-4.22198,481.86,215.817
243,0,46.6696,-62.4538,-63.2907,-81.5712,407.109,167.481,100,100,100,-77.2778,-17.1354,137.963,-36.7405,583.574,242.388,100,100,100,-101.859,480.343,196.233,-3.4623,480.741,214.061,-101.859,480.343,196.233,-3.4623,480.741,214.061
244,0,46.4311,-62.5268,-63.1669,-81.0589,405.814,165.953,100,100,100,-76.8808,-17.5834,137.923,-35.9913,582.227,241.293,100,100,100,-101.243,479.232,194.521,-2.80706,479.624,212.134,-101.243,479.232,194.521,-2.80706,479.624,212.134
245,0,46.1351,-62.6266,-63.1333,-80.4983,404.578,164.339,100,100,100,-76.6889,-17.9107,137.686,-35.2748,580.83,240.127,100,100,100,-100.614,478.205,192.69,-2.16076,478.39,210.211,-100.614,478.205,192.69,-2.16076,478.39,210.211
246,0,45.9065,-62.636,-62.9828,-80.1079,403.355,162.689,100,100,100,-76.4102,-18.1265,137.486,-34.6648,579.543,239.003,100,100,100,-100.287,477.211,190.96,-1.80306,477.289,208.305,-100.287,477.211,190.96,-1.80306,477.289,208.305
247,0,45.7347,-62.6296,-62.9381,-79.6642,402.21,161.107,100,100,100,-75.9546,-18.8948,137.55,-33.7928,578.269,237.654,100,100,100,-99.4618,476.14,189.048,-0.932509,476.348,206.134,-99.4618,476.14,189.048,-0.932509,476.348,206.134
248,0,45.5439,-62.6831,-62.8207,-79.2805,401.014,159.379,100,100,100,-75.6631,-19.1686,137.458,-33.1376,577.102,236.457,100,100,100,-99.0212,475.157,187.279,-0.464693,475.32,204.208,-99.0212,475.157,187.279,-0.464693,475.32,204.208
249,0,45.2806,-62.8291,-62.6987,-78.8696,399.773,157.462,100,100,100,-75.3044,-19.5824,137.38,-32.4626,575.916,235.136,100,100,100,-98.4893,474.185,185.23,0.0941621,474.292,202.002,-98.4893,474.185,185.23,0.0941621,474.292,202.002
250,0,45.1982,-62.8381,-62.606,-78.5271,398.612,155.658,100,100,100,-74.9988,-19.976,137.244,-31.8916,574.697,233.73,100,100,100,-98.12,473.196,183.287,0.483989,473.274,199.938,-98.12,473.196,183.287,0.483989,473.274,199.938
251,0,45.0146,-62.9936,-62.5114,-78.1618,397.441,153.693,100,100,100,-74.7939,-20.4823,137.116,-31.3866,573.578,232.388,100,100,100,-97.6121,472.266,181.147,0.993059,472.313,197.791,-97.6121,472.266,181.147,0.993059,472.313,197.791
252,0,44.7613,-63.2562,-62.3904,-77.8563,396.306,151.607,100,100,100,-74.6804,-20.5884,136.814,-31.034,572.382,230.929,100,100,100,-97.4192,471.426,178.952,1.17438,471.193,195.663,-97.4192,471.426,178.952,1.17438,471.193,195.663
253,0,44.6144,-63.4041,-62.2891,-77.5989,395.249,149.595,100,100,100,-74.5556,-21.0324,136.642,-30.672,571.229,229.447,100,100,100,-97.0622,470.532,176.738,1.52218,470.254,193.503,-97.0622,470.532,176.738,1.52218,470.254,193.503
254,0,44.4708,-63.6183,-62.2196,-77.309,394.244,147.616,100,100,100,-74.2904,-21.6384,136.63,-30.2207,570.111,227.912,100,100,100,-96.5253,469.632,174.51,2.05874,469.395,191.276,-96.5253,469.632,174.51,2.05874,469.395,191.276
255,0,44.3312,-63.8046,-62.1031,-77.0768,393.26,145.687,100,100,100,-74.2321,-21.9514,136.346,-30.0124,568.933,226.498,100,100,100,-96.3496,468.818,172.367,2.21237,468.433,189.26,-96.3496,468.818,172.367,2.21237,468.433,189.26
256,0,44.1721,-63.9292,-62.0189,-76.8787,392.339,143.84,100,100,100,-74.2779,-22.4269,136.262,-29.7383,567.964,225.164,100,100,100,-95.8946,467.976,170.338,2.6475,467.666,187.349,-95.8946,467.976,170.338,2.6475,467.666,187.349
257,0,43.978,-63.9849,-61.9538,-76.7556,391.435,142.034,100,100,100,-74.134,-22.8858,136.104,-29.4872,566.933,223.705,100,100,100,-95.6286,467.215,168.272,2.92073,466.874,185.24,-95.6286,467.215,168.272,2.92073,466.874,185.24
258,0,43.6829,-64.0448,-61.9393,-76.6586,390.52,140.25,100,100,100,-74.0912,-23.3272,135.956,-29.2807,565.992,222.303,100,100,100,-95.2853,466.48,166.239,3.27032,466.082,183.17,-95.2853,466.48,166.239,3.27032,466.082,183.17
259,0,43.4426,-64.0338,-61.8668,-76.6588,389.613,138.428,100,100,100,-74.0172,-23.869,135.757,-29.0948,565.013,220.912,100,100,100,-95.0571,465.751,164.133,3.50647,465.358,181.017,-95.0571,465.751,164.133,3.50647,465.358,181.017
260,0,43.1343,-64.0713,-61.8321,-76.655,388.691,136.576,100,100,100,-74.0198,-24.4397,135.565,-28.9549,564.067,219.566,100,100,100,-94.7413,465.03,161.993,3.82265,464.617,178.874,-94.7413,465.03,161.993,3.82265,464.617,178.874
261,0,42.9039,-64.1549,-61.7973,-76.6732,387.841,134.809,100,100,100,-74.0228,-24.9911,135.375,-28.8028,563.153,218.273,100,100,100,-94.454,464.35,159.945,4.09943,463.912,176.887,-94.454,464.35,159.945,4.09943,463.912,176.887
262,0,42.9707,-64.5568,-61.5226,-76.4983,386.972,132.977,100,100,100,-74.1083,-25.3949,135.186,-28.6932,562.213,216.967,100,100,100,-94.2847,463.602,157.833,4.18934,463.229,175.232,-94.2847,463.602,157.833,4.18934,463.229,175.232
263,0,42.8712,-64.7516,-61.4772,-76.4323,386.275,131.411,100,100,100,-74.0452,-25.6475,134.997,-28.5461,561.346,215.697,100,100,100,-94.161,463.023,156.071,4.2919,462.512,173.586,-94.161,463.023,156.071,4.2919,462.512,173.586
264,0,42.751,-64.9262,-61.4316,-76.3941,385.67,129.889,100,100,100,-73.9743,-25.955,134.851,-28.393,560.489,214.489,100,100,100,-93.9973,462.471,154.355,4.43941,461.874,171.958,-93.9973,462.471,154.355,4.43941,461.874,171.958
265,0,42.6509,-65.0478,-61.4298,-76.3487,385.126,128.52,100,100,100,-73.8629,-26.2289,134.787,-28.1933,559.728,213.344,100,100,100,-93.7907,461.944,152.85,4.6426,461.293,170.47,-93.7907,461.944,152.85,4.6426,461.293,170.47
266,0,42.5717,-65.1294,-61.3995,-76.3478,384.608,127.268,100,100,100,-73.799,-26.4818,134.723,-28.0295,559.03,212.313,100,100,100,-93.6356,461.436,151.479,4.79257,460.774,169.127,-93.6356,461.436,151.479,4.79257,460.774,169.127
267,0,42.4801,-65.1535,-61.391,-76.3506,384.097,126.137,100,100,100,-73.6987,-26.6925,134.67,-27.8696,558.379,211.433,100,100,100,-93.5119,460.952,150.298,4.92427,460.269,167.901,-93.5119,460.952,150.298,4.92427,460.269,167.901
268,0,42.3404,-65.2088,-61.3838,-76.3248,383.558,125.061,100,100,100,-73.5195,-26.8507,134.644,-27.7158,557.731,210.635,100,100,100,-93.4083,460.471,149.209,5.04632,459.733,166.706,-93.4083,460.471,149.209,5.04632,459.733,166.706
269,0,42.2621,-65.2335,-61.3888,-76.3361,383.012,124.102,100,100,100,-73.388,-27.0589,134.604,-27.6001,557.079,209.866,100,100,100,-93.3188,459.967,148.191,5.14658,459.202,165.626,-93.3188,459.967,148.191,5.14658,459.202,165.626
270,0,42.2191,-65.2453,-61.3501,-76.3644,382.504,123.177,100,100,100,-73.438,-27.3789,134.496,-27.4961,556.456,209.217,100,100,100,-93.1638,459.483,147.139,5.28672,458.763,164.66,-93.1638,459.483,147.139,5.28672,458.763,164.66
271,0,42.2106,-65.282,-61.3173,-76.3918,382.077,122.321,100,100,100,-73.3724,-27.6275,134.39,-27.4918,555.849,208.57,100,100,100,-93.1582,459.074,146.178,5.28546,458.344,163.737,-93.1582,459.074,146.178,5.28546,458.344,163.737
272,0,42.1598,-65.3621,-61.2745,-76.4129,381.734,121.564,100,100,100,-73.2986,-27.8015,134.383,-27.5064,555.369,207.973,100,100,100,-93.1295,458.719,145.349,5.31147,458.011,162.923,-93.1295,458.719,145.349,5.31147,458.011,162.923
273,0,42.1328,-65.402,-61.2121,-76.4731,381.465,120.938,100,100,100,-73.3136,-27.9235,134.306,-27.5339,554.967,207.49,100,100,100,-93.1655,458.446,144.643,5.26513,457.748,162.276,-93.1655,458.446,144.643,5.26513,457.748,162.276
274,0,42.1011,-65.4173,-61.1939,-76.5256,381.262,120.48,100,100,100,-73.2703,-28.0513,134.263,-27.5592,554.641,207.093,100,100,100,-93.1866,458.238,144.106,5.24447,457.538,161.737,-93.1866,458.238,144.106,5.24447,457.538,161.737
275,0,42.0843,-65.4126,-61.1961,-76.5671,381.092,120.145,100,100,100,-73.2174,-28.0957,134.252,-27.5611,554.411,206.81,100,100,100,-93.216,458.066,143.768,5.22099,457.356,161.365,-93.216,458.066,143.768,5.22099,457.356,161.365
276,0,42.1024,-65.4046,-61.1967,-76.584,380.95,119.926,100,100,100,-73.1231,-28.1164,134.27,-27.5608,554.244,206.597,100,100,100,-93.2629,457.924,143.567,5.1835,457.216,161.111,-93.2629,457.924,143.567,5.1835,457.216,161.111
277,0,42.1633,-65.4057,-61.2106,-76.5584,380.89,119.837,100,100,100,-73.1232,-28.0666,134.317,-27.6175,554.171,206.501,100,100,100,-93.2894,457.813,143.549,5.15488,457.126,161.107,-93.2894,457.813,143.549,5.15488,457.126,161.107
278,0,42.2407,-65.4518,-61.2131,-76.5201,380.927,119.893,100,100,100,-73.1791,-27.9674,134.369,-27.6943,554.161,206.489,100,100,100,-93.3136,457.761,143.658,5.11734,457.093,161.29,-93.3136,457.761,143.658,5.11734,457.093,161.29
279,0,42.3095,-65.4364,-61.2664,-76.4907,381.079,120.068,100,100,100,-73.3044,-27.939,134.391,-27.7965,554.179,206.595,100,100,100,-93.2804,457.777,143.863,5.13586,457.128,161.577,-93.2804,457.777,143.863,5.13586,457.128,161.577
280,0,42.3672,-65.3974,-61.3092,-76.4796,381.275,120.297,100,100,100,-73.464,-28.0127,134.414,-27.8737,554.246,206.814,100,100,100,-93.1805,457.832,144.094,5.21853,457.255,161.907,-93.1805,457.832,144.094,5.21853,457.255,161.907
281,0,42.4149,-65.3293,-61.3657,-76.4838,381.456,120.617,100,100,100,-73.6331,-28.1552,134.371,-27.9648,554.307,207.167,100,100,100,-93.0871,457.92,144.379,5.29413,457.389,162.292,-93.0871,457.92,144.379,5.29413,457.389,162.292
282,0,42.4687,-65.257,-61.3892,-76.5009,381.616,121.011,100,100,100,-73.8262,-28.3023,134.318,-28.0659,554.46,207.624,100,100,100,-93.0143,458.04,144.735,5.34545,457.581,162.767,-93.0143,458.04,144.735,5.34545,457.581,162.767
283,0,42.4982,-65.2181,-61.3989,-76.5172,381.789,121.451,100,100,100,-73.9472,-28.2768,134.262,-28.2088,554.673,208.085,100,100,100,-93.0812,458.222,145.188,5.26671,457.755,163.284,-93.0812,458.222,145.188,5.26671,457.755,163.284
284,0,42.5308,-65.1638,-61.3861,-76.5653,381.969,121.918,100,100,100,-73.9512,-28.1924,134.379,-28.2324,555.04,208.525,100,100,100,-93.1173,458.396,145.769,5.24001,458.027,163.817,-93.1173,458.396,145.769,5.24001,458.027,163.817
285,0,42.5345,-65.0916,-61.4067,-76.5995,382.168,122.424,100,100,100,-73.9861,-27.9705,134.381,-28.2482,555.363,208.894,100,100,100,-93.2316,458.623,146.358,5.13641,458.208,164.346,-93.2316,458.623,146.358,5.13641,458.208,164.346
286,0,42.5069,-64.9892,-61.4479,-76.6361,382.402,122.909,100,100,100,-73.9008,-27.7345,134.496,-28.221,555.665,209.142,100,100,100,-93.3202,458.82,146.957,5.08179,458.399,164.758,-93.3202,458.82,146.957,5.08179,458.399,164.758
287,0,42.5072,-64.8858,-61.5071,-76.6344,382.669,123.435,100,100,100,-73.8546,-27.5046,134.613,-28.1807,555.94,209.382,100,100,100,-93.3563,459.001,147.583,5.0732,458.581,165.232,-93.3563,459.001,147.583,5.0732,458.581,165.232
288,0,42.5181,-64.8291,-61.5545,-76.608,382.935,123.931,100,100,100,-73.8763,-27.3366,134.724,-28.151,556.184,209.713,100,100,100,-93.3242,459.159,148.183,5.11741,458.764,165.764,-93.3242,459.159,148.183,5.11741,458.764,165.764
289,0,42.611,-64.8234,-61.5933,-76.5344,383.217,124.427,100,100,100,-73.8792,-27.2289,134.812,-28.1312,556.394,210.079,100,100,100,-93.2896,459.322,148.764,5.15086,458.953,166.352,-93.2896,459.322,148.764,5.15086,458.953,166.352
290,0,42.6992,-64.8261,-61.6446,-76.4368,383.506,124.906,100,100,100,-73.9825,-27.1243,134.805,-28.1538,556.578,210.504,100,100,100,-93.2518,459.51,149.308,5.17345,459.109,166.98,-93.2518,459.51,149.308,5.17345,459.109,166.98
291,0,42.8549,-64.736,-61.7128,-76.4032,383.817,125.412,100,100,100,-74.0589,-27.0424,134.793,-28.1503,556.751,210.917,100,100,100,-93.2663,459.69,149.907,5.15139,459.286,167.622,-93.2663,459.69,149.907,5.15139,459.286,167.622
292,0,42.9453,-64.6775,-61.7756,-76.3717,384.125,125.85,100,100,100,-74.2027,-27.0416,134.767,-28.1741,556.965,211.368,100,100,100,-93.2045,459.899,150.402,5.19758,459.505,168.203,-93.2045,459.899,150.402,5.19758,459.505,168.203
293,0,43.0778,-64.646,-61.8334,-76.3519,384.447,126.266,100,100,100,-74.3393,-26.9535,134.729,-28.2196,557.26,211.904,100,100,100,-93.224,460.156,150.972,5.15816,459.736,168.882,-93.224,460.156,150.972,5.15816,459.736,168.882
294,0,43.2335,-64.6977,-61.8374,-76.3418,384.756,126.65,100,100,100,-74.3975,-26.9392,134.765,-28.1985,557.585,212.413,100,100,100,-93.2038,460.408,151.476,5.15467,460.032,169.517,-93.2038,460.408,151.476,5.15467,460.032,169.517
295,0,43.3516,-64.7695,-61.8682,-76.3076,385.037,127.017,100,100,100,-74.337,-26.7754,134.824,-28.1749,557.942,212.917,100,100,100,-93.2654,460.687,152.061,5.08751,460.264,170.131,-93.2654,460.687,152.061,5.08751,460.264,170.131
296,0,43.4756,-64.8398,-61.9169,-76.3083,385.272,127.389,100,100,100,-74.3139,-26.536,134.85,-28.2404,558.243,213.367,100,100,100,-93.4156,460.92,152.652,4.92838,460.401,170.768,-93.4156,460.92,152.652,4.92838,460.401,170.768
297,0,43.5622,-64.8824,-61.9805,-76.3237,385.518,127.739,100,100,100,-74.411,-26.3696,134.861,-28.3041,558.526,213.79,100,100,100,-93.4647,461.13,153.166,4.86191,460.549,171.374,-93.4647,461.13,153.166,4.86191,460.549,171.374
298,0,43.6729,-64.9033,-62.008,-76.3768,385.767,128.118,100,100,100,-74.541,-26.316,134.823,-28.4119,558.752,214.149,100,100,100,-93.5396,461.332,153.575,4.76143,460.732,171.92,-93.5396,461.332,153.575,4.76143,460.732,171.92
299,0,43.7882,-64.9333,-62.0188,-76.4615,386.041,128.547,100,100,100,-74.6904,-26.2042,134.759,-28.5595,558.977,214.552,100,100,100,-93.6904,461.556,154.039,4.58142,460.914,172.539,-93.6904,461.556,154.039,4.58142,460.914,172.539
300,0,43.9192,-64.921,-62.0364,-76.5503,386.369,129.033,100,100,100,-74.7519,-26.1686,134.824,-28.6459,559.25,215.009,100,100,100,-93.7606,461.765,154.611,4.49837,461.192,173.182,-93.7606,461.765,154.611,4.49837,461.192,173.182
301,0,44.0091,-64.9419,-62.1291,-76.6041,386.745,129.589,100,100,100,-74.7604,-26.0466,134.772,-28.7486,559.49,215.584,100,100,100,-93.9,462.085,155.274,4.35007,461.381,173.887,-93.9,462.085,155.274,4.35007,461.381,173.887
302,0,44.1988,-64.9296,-62.223,-76.6821,387.176,130.313,100,100,100,-74.9331,-25.8994,134.752,-28.8502,559.788,216.338,100,100,100,-93.9925,462.364,156.172,4.22785,461.617,174.939,-93.9925,462.364,156.172,4.22785,461.617,174.939
303,0,44.3434,-64.9208,-62.3121,-76.7528,387.638,131.098,100,100,100,-75.0088,-25.6967,134.797,-28.948,560.147,217.107,100,100,100,-94.1103,462.684,157.16,4.09829,461.894,175.987,-94.1103,462.684,157.16,4.09829,461.894,175.987
304,0,44.5569,-64.904,-62.3876,-76.84,388.167,131.942,100,100,100,-75.1721,-25.4079,134.844,-29.1524,560.588,217.994,100,100,100,-94.3114,463.03,158.299,3.87258,462.222,177.253,-94.3114,463.03,158.299,3.87258,462.222,177.253
305,0,44.7401,-64.989,-62.4671,-76.9286,388.734,132.805,100,100,100,-75.1529,-25.0774,134.947,-29.3986,561.11,218.845,100,100,100,-94.5958,463.476,159.451,3.57662,462.585,178.461,-94.5958,463.476,159.451,3.57662,462.585,178.461
306,0,44.9155,-64.9948,-62.5407,-77.0714,389.342,133.67,100,100,100,-75.2633,-24.7319,135.031,-29.6842,561.7,219.656,100,100,100,-94.8858,463.939,160.596,3.27095,463.013,179.685,-94.8858,463.939,160.596,3.27095,463.013,179.685
307,0,45.1381,-64.9784,-62.6178,-77.2315,389.996,134.601,100,100,100,-75.4334,-24.4115,135.05,-30.0484,562.276,220.44,100,100,100,-95.2312,464.429,161.733,2.89849,463.457,180.958,-95.2312,464.429,161.733,2.89849,463.457,180.958
308,0,45.3416,-65.0058,-62.6805,-77.3945,390.669,135.558,100,100,100,-75.6822,-24.1534,135.071,-30.4347,562.879,221.312,100,100,100,-95.5107,464.93,162.863,2.57736,463.945,182.299,-95.5107,464.93,162.863,2.57736,463.945,182.299
309,0,45.5436,-64.9975,-62.7247,-77.5698,391.384,136.651,100,100,100,-75.9762,-23.938,135.068,-30.8893,563.553,222.327,100,100,100,-95.8125,465.485,164.098,2.23083,464.519,183.76,-95.8125,465.485,164.098,2.23083,464.519,183.76
310,0,45.7354,-65.0244,-62.7854,-77.7274,392.136,137.858,100,100,100,-76.3756,-23.7812,134.984,-31.35,564.246,223.421,100,100,100,-96.0512,466.097,165.341,1.9263,465.111,185.327,-96.0512,466.097,165.341,1.9263,465.111,185.327
311,0,46.0195,-64.9351,-62.8006,-77.9498,392.961,139.165,100,100,100,-76.6475,-23.5772,135.002,-31.7917,565.036,224.556,100,100,100,-96.4179,466.727,166.791,1.5194,465.838,186.978,-96.4179,466.727,166.791,1.5194,465.838,186.978
312,0,46.1704,-64.9471,-62.958,-78.0996,393.875,140.568,100,100,100,-77,-23.1485,134.987,-32.236,565.967,225.838,100,100,100,-96.6999,467.507,168.445,1.19287,466.491,188.84,-96.6999,467.507,168.445,1.19287,466.491,188.84
313,0,46.3887,-64.9322,-63.0664,-78.2967,394.827,141.983,100,100,100,-77.0674,-22.8456,135.057,-32.6076,566.851,227.024,100,100,100,-97.0695,468.301,170.059,0.808928,467.232,190.521,-97.0695,468.301,170.059,0.808928,467.232,190.521
314,0,46.7667,-64.6232,-63.1234,-78.6136,395.859,143.596,100,100,100,-77.378,-22.4483,135.124,-32.9992,567.907,228.414,100,100,100,-97.5396,469.059,172.038,0.321631,468.149,192.589,-97.5396,469.059,172.038,0.321631,468.149,192.589
315,0,46.8169,-64.7326,-63.2498,-78.7245,396.815,145.056,100,100,100,-77.4692,-22.1088,135.186,-33.3528,568.875,229.734,100,100,100,-97.7835,469.952,173.671,0.0608,468.896,194.296,-97.7835,469.952,173.671,0.0608,468.896,194.296
316,0,47.0719,-64.5115,-63.3357,-78.9986,397.808,146.741,100,100,100,-77.6266,-21.7919,135.268,-33.662,569.893,231.139,100,100,100,-98.1616,470.754,175.61,-0.31752,469.775,196.24,-98.1616,470.754,175.61,-0.31752,469.775,196.24
317,0,47.3379,-64.4308,-63.3871,-79.2249,398.831,148.411,100,100,100,-78.0504,-21.1524,135.182,-34.1497,570.93,232.599,100,100,100,-98.7029,471.618,177.589,-0.912137,470.556,198.466,-98.7029,471.618,177.589,-0.912137,470.556,198.466
318,0,47.6016,-64.3795,-63.4571,-79.4281,399.84,150.005,100,100,100,-78.203,-21.1235,135.328,-34.3963,571.947,233.872,100,100,100,-98.8341,472.422,179.233,-1.07101,471.514,200.246,-98.8341,472.422,179.233,-1.07101,471.514,200.246
319,0,47.8267,-64.3802,-63.4881,-79.6057,400.887,151.538,100,100,100,-78.325,-20.7351,135.411,-34.8223,573.052,235.217,100,100,100,-99.2592,473.348,181.006,-1.51902,472.443,202.125,-99.2592,473.348,181.006,-1.51902,472.443,202.125
320,0,48.0142,-64.3851,-63.5526,-79.7717,401.993,153.104,100,100,100,-78.678,-20.5541,135.415,-35.2542,574.188,236.585,100,100,100,-99.4745,474.311,182.639,-1.79046,473.444,204.019,-99.4745,474.311,182.639,-1.79046,473.444,204.019
321,0,48.2467,-64.3024,-63.6582,-79.9543,403.204,154.769,100,100,100,-78.9456,-20.1187,135.409,-35.6343,575.384,237.989,100,100,100,-99.848,475.358,184.538,-2.19617,474.439,206.062,-99.848,475.358,184.538,-2.19617,474.439,206.062
322,0,48.4896,-64.2689,-63.7185,-80.1138,404.397,156.393,100,100,100,-79.2273,-19.8635,135.459,-35.9644,576.607,239.393,100,100,100,-100.081,476.38,186.316,-2.47395,475.52,208.042,-100.081,476.38,186.316,-2.47395,475.52,208.042
323,0,48.6658,-64.2439,-63.7507,-80.2452,405.571,157.918,100,100,100,-79.4986,-19.1698,135.344,-36.3417,577.802,240.814,100,100,100,-100.614,477.494,188.175,-3.04345,476.459,210.06,-100.614,477.494,188.175,-3.04345,476.459,210.06
324,0,48.9721,-64.1834,-63.8813,-80.3542,406.819,159.583,100,100,100,-79.7305,-19.1439,135.572,-36.5003,579.091,242.171,100,100,100,-100.547,478.465,189.976,-3.0125,477.637,212.029,-100.547,478.465,189.976,-3.0125,477.637,212.029
325,0,49.2109,-64.1403,-63.9395,-80.49,408.059,161.085,100,100,100,-79.8752,-18.5587,135.538,-36.9033,580.304,243.474,100,100,100,-101.077,479.595,191.788,-3.56645,478.64,213.94,-101.077,479.595,191.788,-3.56645,478.64,213.94
326,0,49.433,-64.1271,-64.011,-80.6259,409.369,162.601,100,100,100,-80.2014,-18.2399,135.623,-37.1942,581.627,244.817,100,100,100,-101.248,480.698,193.528,-3.7852,479.81,215.893,-101.248,480.698,193.528,-3.7852,479.81,215.893
327,0,49.7197,-64.0706,-64.1309,-80.7634,410.725,164.186,100,100,100,-80.2927,-17.7476,135.667,-37.5064,582.904,246.071,100,100,100,-101.662,481.875,195.393,-4.21647,480.893,217.828,-101.662,481.875,195.393,-4.21647,480.893,217.828
328,0,49.984,-64.0498,-64.2084,-80.8331,412.075,165.742,100,100,100,-80.5099,-17.407,135.774,-37.7176,584.202,247.363,100,100,100,-101.827,482.994,197.173,-4.41794,482.061,219.768,-101.827,482.994,197.173,-4.41794,482.061,219.768
329,0,50.2434,-63.969,-64.375,-80.8903,413.438,167.375,100,100,100,-80.7764,-16.7855,135.703,-38.0516,585.486,248.791,100,100,100,-102.21,484.195,199.171,-4.83588,483.082,221.911,-102.21,484.195,199.171,-4.83588,483.082,221.911
330,0,50.4934,-63.8063,-64.5198,-80.9934,414.822,169.084,100,100,100,-80.9014,-16.7323,135.941,-38.1293,586.791,250.131,100,100,100,-102.152,485.264,201.033,-4.77843,484.344,223.781,-102.152,485.264,201.033,-4.77843,484.344,223.781
